"","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","VARNAME_2","NL_NAME_2","HASC_2","CC_2","TYPE_2","ENGTYPE_2","VALIDFR_2","VALIDTO_2","REMARKS_2","Shape_Leng","Shape_Area"
"0",99,"HND","Honduras",1189,"Copán",15041,"Dulce Nombre",NA,NA,"HN.CP.DN",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.295586632835,0.002700195935
"1",99,"HND","Honduras",1189,"Copán",15042,"El Paraíso",NA,NA,"HN.CP.EP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.691381619403,0.022370212184
"2",99,"HND","Honduras",1189,"Copán",15043,"Florida",NA,NA,"HN.CP.FL",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.14445427497,0.0302637341875
"3",99,"HND","Honduras",1189,"Copán",15044,"La Jigua",NA,NA,"HN.CP.LJ",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.614349545728,0.0097387446005
"4",99,"HND","Honduras",1189,"Copán",15045,"La Unión",NA,NA,"HN.CP.LU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.698811400772,0.019454885986
"5",99,"HND","Honduras",1189,"Copán",15046,"Nueva Arcadia",NA,NA,"HN.CP.NA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.657105964965,0.013103115787
"6",99,"HND","Honduras",1189,"Copán",15047,"San Agustín",NA,NA,"HN.CP.SG",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.340182891914,0.005226072724
"7",99,"HND","Honduras",1189,"Copán",15048,"San Antonio",NA,NA,"HN.CP.SA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.475208016612,0.010582547233
"8",99,"HND","Honduras",1189,"Copán",15049,"San Jerónimo",NA,NA,"HN.CM.SJ",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.423066690511,0.006160337912
"9",99,"HND","Honduras",1189,"Copán",15050,"San José",NA,NA,"HN.CH.SJ",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.385517959777,0.0052073020845
"10",99,"HND","Honduras",1189,"Copán",15051,"San Juan de Opoa",NA,NA,"HN.CP.SO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.390755351997,0.0062749296965
"11",99,"HND","Honduras",1189,"Copán",15052,"San Nicolás",NA,NA,"HN.CP.SN",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.454317024622,0.0066328198615
"12",99,"HND","Honduras",1189,"Copán",15053,"San Pedro",NA,NA,"HN.CP.SP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.431398127292,0.00517778766351
"13",99,"HND","Honduras",1189,"Copán",15054,"Santa Rita",NA,NA,"HN.CP.SR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.745281730147,0.0257664840905
"14",99,"HND","Honduras",1189,"Copán",15055,"Santa Rosa de Copán",NA,NA,"HN.CP.SC",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.2300435765,0.0249179042685
"15",99,"HND","Honduras",1189,"Copán",15056,"Trinidad",NA,NA,"HN.SB.TR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.431647202304,0.0064948254795
"16",99,"HND","Honduras",1189,"Copán",15057,"Veracruz",NA,NA,"HN.CP.VE",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.260118826316,0.002845547141
"17",99,"HND","Honduras",1190,"Cortés",15058,"Choloma",NA,NA,"HN.CR.CH",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.883023818703,0.0365380413705
"18",99,"HND","Honduras",1190,"Cortés",15059,"La Lima",NA,NA,"HN.CR.LL",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.890834538251,0.010896712169
"19",99,"HND","Honduras",1190,"Cortés",15060,"Omoa",NA,NA,"HN.CR.OM",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.4882646978,0.0336482587175
"20",99,"HND","Honduras",1190,"Cortés",15061,"Pimienta",NA,NA,"HN.CR.PI",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.330660465741,0.004926026717
"21",99,"HND","Honduras",1190,"Cortés",15062,"Potrerillos",NA,NA,"HN.CR.PO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.527791025314,0.0076811657785
"22",99,"HND","Honduras",1190,"Cortés",15063,"Puerto Cortés",NA,NA,"HN.CR.PC",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.79127418963,0.030036535728
"23",99,"HND","Honduras",1190,"Cortés",15064,"San Antonio de Cortés",NA,NA,"HN.CR.SA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.641331205172,0.0184951608305
"24",99,"HND","Honduras",1190,"Cortés",15065,"San Francisco de Yojoa",NA,NA,"HN.CR.SF",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.370061799188,0.0071641349545
"25",99,"HND","Honduras",1190,"Cortés",15066,"San Manuel",NA,NA,"HN.CR.SM",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.643275788634,0.0113187772955
"26",99,"HND","Honduras",1190,"Cortés",15067,"San Pedro Sula",NA,NA,"HN.CR.SP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.67006433424,0.0769500576425
"27",99,"HND","Honduras",1190,"Cortés",15068,"Santa Cruz de Yojoa",NA,NA,"HN.CR.SC",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.46652421883,0.065470374339
"28",99,"HND","Honduras",1190,"Cortés",15069,"Villanueva",NA,NA,"HN.CR.VI",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.86244005161,0.029264248932
"29",99,"HND","Honduras",1191,"El Paraíso",15070,"Alauca",NA,NA,"HN.EP.AL",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.693945907347,0.0150102427965
"30",99,"HND","Honduras",1191,"El Paraíso",15071,"Danlí",NA,NA,"HN.EP.DA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.15425664486,0.213933505364
"31",99,"HND","Honduras",1191,"El Paraíso",15072,"El Paraíso",NA,NA,"HN.CP.EP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.953358621909,0.032517522166
"32",99,"HND","Honduras",1191,"El Paraíso",15073,"Guinope",NA,NA,"HN.EP.GU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.718967278541,0.016503023304
"33",99,"HND","Honduras",1191,"El Paraíso",15074,"Jacaleapa",NA,NA,"HN.EP.JA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.599457328522,0.009176178889
"34",99,"HND","Honduras",1191,"El Paraíso",15075,"Liure",NA,NA,"HN.EP.LI",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.394643763618,0.007105425082
"35",99,"HND","Honduras",1191,"El Paraíso",15076,"Morocelí",NA,NA,"HN.EP.MO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.02980262472,0.030127071848
"36",99,"HND","Honduras",1191,"El Paraíso",15077,"Oropolí",NA,NA,"HN.EP.OR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.569615414078,0.0139191808105
"37",99,"HND","Honduras",1191,"El Paraíso",15078,"Potrerillos",NA,NA,"HN.CR.PO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.522221761069,0.0103459856885
"38",99,"HND","Honduras",1191,"El Paraíso",15079,"San Antonio de Flores",NA,NA,"HN.CH.SF",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.570635456167,0.012093649602
"39",99,"HND","Honduras",1191,"El Paraíso",15080,"San Lucas",NA,NA,"HN.EP.SL",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.560121391063,0.010341571256
"40",99,"HND","Honduras",1191,"El Paraíso",15081,"San Matías",NA,NA,"HN.EP.SM",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.502863217508,0.0094003209155
"41",99,"HND","Honduras",1191,"El Paraíso",15082,"Soledad",NA,NA,"HN.EP.SO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.509723840783,0.013229451361
"42",99,"HND","Honduras",1191,"El Paraíso",15083,"Teupasenti",NA,NA,"HN.EP.TP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.21827778537,0.0559538763865
"43",99,"HND","Honduras",1191,"El Paraíso",15084,"Texiguat",NA,NA,"HN.EP.TX",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.64860924973,0.015814089447
"44",99,"HND","Honduras",1191,"El Paraíso",15085,"Trojes",NA,NA,"HN.EP.TR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.04282768661,0.112765900134
"45",99,"HND","Honduras",1191,"El Paraíso",15086,"Vado Ancho",NA,NA,"HN.EP.VA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.410250715395,0.005381574741
"46",99,"HND","Honduras",1191,"El Paraíso",15087,"Yauyupe",NA,NA,"HN.EP.YA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.336112194682,0.0060537583385
"47",99,"HND","Honduras",1191,"El Paraíso",15088,"Yuscarán",NA,NA,"HN.EP.YU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.829556199243,0.0272756193205
"48",99,"HND","Honduras",1192,"Francisco Morazán",15089,"Alubarén",NA,NA,"HN.FM.AL",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.303308055646,0.0038538631115
"49",99,"HND","Honduras",1192,"Francisco Morazán",15090,"Cedros",NA,NA,"HN.FM.CE",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.55546773481,0.066062865972
"50",99,"HND","Honduras",1192,"Francisco Morazán",15091,"Curarén",NA,NA,"HN.FM.CU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.737072670323,0.025277434344
"51",99,"HND","Honduras",1192,"Francisco Morazán",15092,"Distrito Central",NA,NA,"HN.FM.DC",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.11029149239,0.123716909159
"52",99,"HND","Honduras",1192,"Francisco Morazán",15093,"El Porvenir",NA,NA,"HN.AT.EP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.20967156349,0.034698932273
"53",99,"HND","Honduras",1192,"Francisco Morazán",15094,"Guaimaca",NA,NA,"HN.FM.GU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.26186913795,0.065815939619
"54",99,"HND","Honduras",1192,"Francisco Morazán",15095,"La Libertad",NA,NA,"HN.CM.LB",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.274094848028,0.003037687637
"55",99,"HND","Honduras",1192,"Francisco Morazán",15096,"La Venta",NA,NA,"HN.FM.LV",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.48517030996,0.0103179869205
"56",99,"HND","Honduras",1192,"Francisco Morazán",15097,"Lepaterique",NA,NA,"HN.FM.LE",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.948925625576,0.046634757688
"57",99,"HND","Honduras",1192,"Francisco Morazán",15098,"Maraita",NA,NA,"HN.FM.MT",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.674735173632,0.021623494799
"58",99,"HND","Honduras",1192,"Francisco Morazán",15099,"Marale",NA,NA,"HN.FM.ML",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.964887390674,0.039508205687
"59",99,"HND","Honduras",1192,"Francisco Morazán",15100,"Nueva Armenia",NA,NA,"HN.FM.NA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.658462529391,0.01448299968
"60",99,"HND","Honduras",1192,"Francisco Morazán",15101,"Ojojona",NA,NA,"HN.FM.OJ",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.771945937481,0.0215711496755
"61",99,"HND","Honduras",1192,"Francisco Morazán",15102,"Orica",NA,NA,"HN.FM.OR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.915352981928,0.028472835024
"62",99,"HND","Honduras",1192,"Francisco Morazán",15103,"Reitoca",NA,NA,"HN.FM.RE",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.571774253571,0.0160719418545
"63",99,"HND","Honduras",1192,"Francisco Morazán",15104,"Sabanagrande",NA,NA,"HN.FM.SG",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.807233124355,0.0206545147845
"64",99,"HND","Honduras",1199,"Olancho",15211,"El Rosario",NA,NA,"HN.CM.ER",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.491743895116,0.0116482410645
"65",99,"HND","Honduras",1199,"Olancho",15212,"Esquipulas del Norte",NA,NA,"HN.OL.EN",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.94165184407,0.0394828265775
"66",99,"HND","Honduras",1199,"Olancho",15213,"Gualaco",NA,NA,"HN.OL.GL",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.69396503658,0.186599602784
"67",99,"HND","Honduras",1199,"Olancho",15214,"Guarizama",NA,NA,"HN.OL.GR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.596922736037,0.01669087867
"68",99,"HND","Honduras",1199,"Olancho",15215,"Guata",NA,NA,"HN.OL.GT",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.29195127354,0.069858574551
"69",99,"HND","Honduras",1199,"Olancho",15216,"Guayape",NA,NA,"HN.OL.GY",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.905737072204,0.0349659784245
"70",99,"HND","Honduras",1199,"Olancho",15217,"Jano",NA,NA,"HN.OL.JA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.99793691319,0.0290191149825
"71",99,"HND","Honduras",1199,"Olancho",15218,"Juticalpa",NA,NA,"HN.OL.JU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.78074309433,0.224570675033
"72",99,"HND","Honduras",1199,"Olancho",15219,"La Unión",NA,NA,"HN.CP.LU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.02115487156,0.046795074901
"73",99,"HND","Honduras",1186,"Choluteca",14989,"Choluteca",NA,NA,"HN.CH.CH",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.64651777689,0.091055045122
"74",99,"HND","Honduras",1186,"Choluteca",14990,"Concepción de Maria",NA,NA,"HN.CH.CM",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.5626073789,0.013467551825
"75",99,"HND","Honduras",1186,"Choluteca",14991,"Duyure",NA,NA,"HN.CH.DU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.539418336029,0.0087795101185
"76",99,"HND","Honduras",1186,"Choluteca",14992,"El Corpus",NA,NA,"HN.CH.EC",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.726231756061,0.019839182601
"77",99,"HND","Honduras",1186,"Choluteca",14993,"El Triunfo",NA,NA,"HN.CH.ET",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.737595138202,0.024955993203
"78",99,"HND","Honduras",1186,"Choluteca",14994,"Marcovia",NA,NA,"HN.CH.MA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.23845886663,0.041269779931
"79",99,"HND","Honduras",1186,"Choluteca",14995,"Morolica",NA,NA,"HN.CH.MO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.734523117111,0.022973747981
"80",99,"HND","Honduras",1199,"Olancho",15227,"Santa Maria del Real",NA,NA,"HN.OL.SM",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.867960992928,0.019481343781
"81",99,"HND","Honduras",1199,"Olancho",15228,"Silca",NA,NA,"HN.OL.SI",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.692566072379,0.0195941506005
"82",99,"HND","Honduras",1199,"Olancho",15229,"Yocón",NA,NA,"HN.OL.YO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.701718865482,0.0207625453495
"83",99,"HND","Honduras",1200,"Santa Bárbara",15230,"Arada",NA,NA,"HN.SB.AR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.534511671725,0.009038581816
"84",99,"HND","Honduras",1200,"Santa Bárbara",15231,"Atima",NA,NA,"HN.SB.AT",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.673358308027,0.01634756207
"85",99,"HND","Honduras",1200,"Santa Bárbara",15232,"Azacualpa",NA,NA,"HN.SB.AZ",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.592173712432,0.0181653703775
"86",99,"HND","Honduras",1200,"Santa Bárbara",15233,"Ceguaca",NA,NA,"HN.SB.CE",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.32021924724,0.004450012506
"87",99,"HND","Honduras",1201,"Valle",15261,"Caridad",NA,NA,"HN.VA.CA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.290592970113,0.003861330577
"88",99,"HND","Honduras",1201,"Valle",15262,"Goascorán",NA,NA,"HN.VA.GO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.685455650045,0.0154201867755
"89",99,"HND","Honduras",1201,"Valle",15263,"Langue",NA,NA,"HN.VA.LA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.491061869446,0.0111890023605
"90",99,"HND","Honduras",1201,"Valle",15264,"Nacaome",NA,NA,"HN.VA.NA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.81685595977,0.0508643064025
"91",99,"HND","Honduras",1201,"Valle",15265,"San Francisco de Coray",NA,NA,"HN.VA.SF",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.430058849749,0.0074919362625
"92",99,"HND","Honduras",1201,"Valle",15266,"San Lorenzo",NA,NA,"HN.VA.SL",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.68717864947,0.015034281542
"93",99,"HND","Honduras",1185,"Atlántida",14980,"Arizona",NA,NA,"HN.AT.AR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.38275790927,0.0412720610995
"94",99,"HND","Honduras",1185,"Atlántida",14981,"El Porvenir",NA,NA,"HN.AT.EP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.06903168491,0.0248101906695
"95",99,"HND","Honduras",1185,"Atlántida",14982,"Esparta",NA,NA,"HN.AT.ES",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.71604933948,0.040838390864
"96",99,"HND","Honduras",1185,"Atlántida",14983,"Jutiapa",NA,NA,"HN.AT.JU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.99821164126,0.0453246455645
"97",99,"HND","Honduras",1185,"Atlántida",14984,"La Ceiba",NA,NA,"HN.AT.LC",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.48419438884,0.0561021731935
"98",99,"HND","Honduras",1185,"Atlántida",14985,"La Masica",NA,NA,"HN.AT.LM",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.31954976782,0.0391846003985
"99",99,"HND","Honduras",1185,"Atlántida",14986,"San Francisco",NA,NA,"HN.AT.SF",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.08565499335,0.024107399075
"100",99,"HND","Honduras",1185,"Atlántida",14987,"Tela",NA,NA,"HN.AT.TE",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.3485317496,0.103654330074
"101",99,"HND","Honduras",1186,"Choluteca",14988,"Apacilagua",NA,NA,"HN.CH.AP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.610103386387,0.0179554594615
"102",99,"HND","Honduras",1186,"Choluteca",14996,"Namasigue",NA,NA,"HN.CH.NA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.663464052628,0.017360999511
"103",99,"HND","Honduras",1186,"Choluteca",14997,"Orocuina",NA,NA,"HN.CH.OR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.546048656259,0.009876034849
"104",99,"HND","Honduras",1186,"Choluteca",14998,"Pespire",NA,NA,"HN.CH.PE",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.910734300586,0.0284211668995
"105",99,"HND","Honduras",1186,"Choluteca",14999,"San Antonio de Flores",NA,NA,"HN.CH.SF",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.276348782955,0.0043237957395
"106",99,"HND","Honduras",1186,"Choluteca",15000,"San Isidro",NA,NA,"HN.CH.SI",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.293404464058,0.005570940931
"107",99,"HND","Honduras",1186,"Choluteca",15001,"San José",NA,NA,"HN.CH.SJ",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.377699000493,0.0053641459685
"108",99,"HND","Honduras",1186,"Choluteca",15002,"San Marcos de Colón",NA,NA,"HN.CH.SM",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.05136437177,0.05088519782
"109",99,"HND","Honduras",1186,"Choluteca",15003,"Santa Ana de Yusguare",NA,NA,"HN.CH.SY",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.387961679049,0.006197471676
"110",99,"HND","Honduras",1187,"Colón",15004,"Balfate",NA,NA,"HN.CL.BA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.27262105674,0.0338798931455
"111",99,"HND","Honduras",1187,"Colón",15005,"Bonito Oriental",NA,NA,"HN.CL.BO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.21392755619,0.043324287406
"112",99,"HND","Honduras",1187,"Colón",15006,"Iriona",NA,NA,"HN.CL.IR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",3.01562480769,0.329920746899
"113",99,"HND","Honduras",1187,"Colón",15007,"Limón",NA,NA,"HN.CL.LI",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.28126439274,0.0529340056345
"114",99,"HND","Honduras",1187,"Colón",15008,"Sabá",NA,NA,"HN.CL.SA",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.948250165599,0.0306335682395
"115",99,"HND","Honduras",1187,"Colón",15009,"Santa Fé",NA,NA,"HN.CL.SF",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.658676379358,0.0159348900425
"116",99,"HND","Honduras",1187,"Colón",15010,"Santa Rosa de Aguán",NA,NA,"HN.CL.SR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.10615089508,0.0111677947795
"117",99,"HND","Honduras",1187,"Colón",15011,"Sonaguera",NA,NA,"HN.CL.SO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.0106970094,0.0376567184775
"118",99,"HND","Honduras",1187,"Colón",15012,"Tocoa",NA,NA,"HN.CL.TO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.4237148747,0.0754383622825
"119",99,"HND","Honduras",1187,"Colón",15013,"Trujillo",NA,NA,"HN.CL.TR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.72142403305,0.0783167725065
"120",99,"HND","Honduras",1188,"Comayagua",15014,"Ajuterique",NA,NA,"HN.CM.AJ",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.343322018508,0.0049374396
"121",99,"HND","Honduras",1188,"Comayagua",15015,"Comayagua",NA,NA,"HN.CM.CO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.54450438807,0.066334439323
"122",99,"HND","Honduras",1188,"Comayagua",15016,"El Rosario",NA,NA,"HN.CM.ER",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.995908299917,0.0230282270515
"123",99,"HND","Honduras",1188,"Comayagua",15017,"Esquías",NA,NA,"HN.CM.ES",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.09650848197,0.030984059881
"124",99,"HND","Honduras",1188,"Comayagua",15018,"Humuya",NA,NA,"HN.CM.HU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.415284971036,0.004078437614
"125",99,"HND","Honduras",1188,"Comayagua",15019,"La Libertad",NA,NA,"HN.CM.LB",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.15222518637,0.025260728226
